domain,intent,utterance
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  van passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passaren hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics passà hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics va passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre esdeveniments històrics van passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre fets històrics passaren aquest dia"
